txn_id,merchant_id,buyer_id,device_id,ip_id,instrument_id,settlement_account,registration_ip,amount_inr,status,timestamp,is_ring_gt,ring_id_gt
txn_f4e7ec2953,mer_aa807865ac,buy_179341983f,dev_1a0da123b0,ip_c0f86ed270,pi_9e5690f466,acct_853e61beea,regip_9633e21a48,101.12,success,2026-07-13T16:41:00,False,
txn_7685fb6213,mer_100d073ef1,buy_01534935ac,dev_62abc246c6,ip_15dace303c,pi_fd6c00a173,acct_035a6e7845,regip_87da128f8a,2111.23,success,2026-07-13T17:16:00,False,
txn_5396844fcf,mer_8df89704c6,buy_90606ed205,dev_2e4f7fd460,ip_e7c4dcbb4d,pi_1df2a25eb9,acct_cefd0fab90,regip_cd14cfa152,134.79,refunded,2026-07-13T17:42:00,False,
txn_ec75417a91,mer_52cc283228,buy_ac48ccb4ed,dev_091c0e2724,ip_1071e3f906,pi_a98546bdf7,acct_e01c269163,regip_1015aacb04,899.77,failed,2026-07-13T17:44:00,False,
txn_dcf2f95810,mer_6e911d7711,buy_c885c7a6ad,dev_fb45193c0a,ip_f5aef68ef0,pi_f7ec1e7db7,acct_8b978611b0,regip_70c322f77b,835.29,success,2026-07-13T17:47:00,False,
txn_c83800fd0b,mer_1de11dce75,buy_1812f82196,dev_57a35f2d5e,ip_6b66eaa71c,pi_c7eb880151,acct_04dc9c2e31,regip_614ec851c1,1082.63,success,2026-07-13T18:04:00,False,
txn_2c359d703c,mer_03a346d346,buy_d78ae28b69,dev_a430b02b29,ip_6a8b322aeb,pi_56192feb88,acct_8e631b53a6,regip_7f27894b83,414.24,success,2026-07-13T18:05:00,False,
txn_93f5285589,mer_5fd5068f46,buy_1f1497b087,dev_be7e52894a,ip_928aae5cdc,pi_a21fbb5362,acct_54cd9b32fe,regip_fb7d803792,1395.98,success,2026-07-13T18:14:00,False,
txn_1d2808441d,mer_b77ffc06ea,buy_dc2c2ef48b,dev_5e8af1325f,ip_5746923e65,pi_693f8f26df,acct_e95b3cca78,regip_84a8ad08f5,1750.97,success,2026-07-13T18:22:00,False,
txn_a5a85fc566,mer_c6fe8174eb,buy_05793c21f4,dev_e86b48e865,ip_a93fb67ff9,pi_345c8bd58f,acct_11be779d6b,regip_eaf0bb73a3,3980.88,refunded,2026-07-13T18:27:00,False,
txn_dc9633a292,mer_52cc283228,buy_93b149934f,dev_1927cbb040,ip_6e51ad223b,pi_07856b86c3,acct_e01c269163,regip_1015aacb04,1046.87,success,2026-07-13T18:28:00,False,
txn_68596f0cf9,mer_aa807865ac,buy_bc127f2aa9,dev_e6d5a3d242,ip_6984dad52b,pi_05fb57388d,acct_853e61beea,regip_9633e21a48,498.36,success,2026-07-13T18:35:00,False,
txn_c25925e883,mer_18500b4076,buy_13f9174765,dev_1c01a407a1,ip_b198cb199b,pi_ff18f47ea8,acct_9bba8ad920,regip_a27210aa46,1361.32,success,2026-07-13T18:38:00,False,
txn_cd8554ad55,mer_725fbe2766,buy_d611e7a685,dev_f56daaba37,ip_1eca63ef6e,pi_4675708670,acct_8f218d1c88,regip_f7113ebb72,301.63,success,2026-07-13T19:00:00,False,
txn_ca4a03c407,mer_aa2337254f,buy_1673626b86,dev_6c0d2a0fc2,ip_7a87cbcce4,pi_ac25287fc8,acct_5c02c701f1,regip_ae8ff454f5,488.84,success,2026-07-13T19:02:00,False,
txn_6be45a5ec0,mer_aa2337254f,buy_3f9ff27cae,dev_9e4d910b6f,ip_ebcb43250c,pi_13f312b4c4,acct_5c02c701f1,regip_ae8ff454f5,1348.0,success,2026-07-13T19:04:00,False,
txn_343837b0e6,mer_100d073ef1,buy_aeb09b9506,dev_19c201cb22,ip_1c930e1451,pi_ff84950e2f,acct_035a6e7845,regip_87da128f8a,2984.84,success,2026-07-13T19:05:00,False,
txn_989fdcb9b6,mer_485027b2d9,buy_15e23585f8,dev_6b7c032286,ip_7b88677668,pi_42007ca7c2,acct_f05d099a5a,regip_cce38ee124,2126.63,success,2026-07-13T19:21:00,False,
txn_7bcd9ddab7,mer_2eefdcd085,buy_6fbb08b06a,dev_2082b633f0,ip_d3f43c9187,pi_db70bef638,acct_b045cbcf62,regip_bc1e5be245,205.34,success,2026-07-13T19:36:00,False,
txn_04bf3bc356,mer_7b6ee5f191,buy_41f35676c1,dev_de30bd29d0,ip_e738ff27f2,pi_0d251c169d,acct_e4fddfbf8e,regip_06da2f00c2,577.02,refunded,2026-07-13T19:45:00,False,
txn_4877e4b08b,mer_0b9af9f24c,buy_70c4d9801a,dev_2c0aaccd91,ip_0f3d17cee1,pi_69d1da6121,acct_4e1e499cf7,regip_f02bff7df2,393.97,success,2026-07-13T19:54:00,False,
txn_3c36b46286,mer_8b9707b4e4,buy_2890892f76,dev_cc1b9ff990,ip_53af5aad76,pi_f780da127a,acct_3dbe4019b5,regip_79b97e854d,190.75,failed,2026-07-13T19:58:00,False,
txn_4fbeb6a63a,mer_f9d8e53b86,buy_6a172a6ae6,dev_4c97f708ff,ip_ed665b5fe2,pi_0c2482adb4,acct_f893f247c0,regip_f1c181bda5,829.95,failed,2026-07-13T20:06:00,False,
txn_51facf408b,mer_b77ffc06ea,buy_821d5ee254,dev_df22844673,ip_c3cb5cc77e,pi_e0177e579e,acct_e95b3cca78,regip_84a8ad08f5,372.54,failed,2026-07-13T20:06:00,False,
txn_9671770ec1,mer_c598e6d665,buy_3ea891a9ae,dev_01ab0706d7,ip_15080bf5a0,pi_5f012c06d6,acct_3924c85e64,regip_1b682c19a5,675.46,success,2026-07-13T20:11:00,False,
txn_b1434f8494,mer_322f8b1cdc,buy_ee1d7a2c48,dev_abe90711d4,ip_2746d9ab93,pi_42c40ac8fe,acct_c37ad48714,regip_f3d2a4c5ef,1005.74,success,2026-07-13T20:25:00,False,
txn_4aecfcee98,mer_7c4440b836,buy_5e3f7def3a,dev_36c5c9667d,ip_0b72045909,pi_00fedd1113,acct_490f1fe0ff,regip_9cb3e27bb2,274.93,failed,2026-07-13T20:27:00,False,
txn_0e210f2e3a,mer_0c4a5d0c71,buy_636fcb4aed,dev_213d0ada56,ip_8a44c648fa,pi_6fce63a38f,acct_0dfd19e915,regip_8258c744f3,328.23,success,2026-07-13T20:28:00,False,
txn_79cc31a23a,mer_812818afad,buy_8a27792aac,dev_7647475c06,ip_5067bc3e5c,pi_842348e55c,acct_28bf0b0533,regip_d7c93d69f2,524.69,success,2026-07-13T20:31:00,False,
txn_682a84cc32,mer_712b7dca5b,buy_cc01760e99,dev_dffde6b7dd,ip_62cee77809,pi_08dafc55da,acct_f4ca1b2c67,regip_7dc314af8b,1827.83,success,2026-07-13T20:33:00,False,
txn_e4c07f9b02,mer_e973ea9f86,buy_d15ba0e404,dev_deb8af3313,ip_8ca43edaf2,pi_52d0da67f3,acct_881f5ee1e8,regip_88a1c059e9,648.15,success,2026-07-13T20:41:00,False,
txn_7e14ad378f,mer_a56d1a47e8,buy_6a4026f542,dev_b516df8b02,ip_8e7ba16091,pi_34b5598d9a,acct_15b5f23ec6,regip_f14b592560,632.2,success,2026-07-13T21:37:00,False,
txn_6f079c01ad,mer_02230b3651,buy_eacb3ee369,dev_65de5b9454,ip_2e1cd1cb78,pi_e833e015ed,acct_e9616feeb8,regip_7a90e2d169,1179.53,success,2026-07-13T21:50:00,False,
txn_8141eb3cd0,mer_712b7dca5b,buy_f1bcacdf29,dev_4834c3b34a,ip_4ca43a7d5b,pi_07cf603605,acct_f4ca1b2c67,regip_7dc314af8b,552.22,success,2026-07-13T21:53:00,False,
txn_1b1bd20759,mer_96396ef555,buy_e60be10c6e,dev_24018b2a9e,ip_a3ece58dd3,pi_fe8b88e82b,acct_4a4afd41f7,regip_a6997ddace,1208.42,success,2026-07-13T21:55:00,False,
txn_63e2b7080b,mer_2eefdcd085,buy_be2a151a99,dev_818a619928,ip_0b1153c5f2,pi_0044c91f3f,acct_b045cbcf62,regip_bc1e5be245,2419.56,success,2026-07-13T22:02:00,False,
txn_d7ad4377c7,mer_5ee8753666,buy_cdf3bddfff,dev_6b9536a0e7,ip_3030443b90,pi_dfc05e6cef,acct_28c66eb482,regip_86d59a1ff0,1415.04,success,2026-07-13T22:07:00,False,
txn_7daadddb5e,mer_d861ee5db7,buy_08896f253c,dev_60242d37eb,ip_7e59b81697,pi_61328caf82,acct_ab2123d7eb,regip_04198859eb,361.24,success,2026-07-13T22:15:00,False,
txn_260c3f0a4b,mer_499d6fd5c6,buy_4994b3cd02,dev_60ed3a345e,ip_185bee2121,pi_e2b03d4ba9,acct_31a4392352,regip_84e5146b99,129.67,success,2026-07-13T22:30:00,False,
txn_4fd81fc80c,mer_60b6d93435,buy_2118b7f4a3,dev_42e1ee24a3,ip_cf2cc47e05,pi_d56c4bb50f,acct_9f9cb13748,regip_3b79eca2df,116.85,success,2026-07-13T22:49:00,False,
txn_963c4234fa,mer_145925480c,buy_f6a5467944,dev_b3808b70e5,ip_7159005e7b,pi_bc233d2176,acct_f264643009,regip_e873934256,1076.36,failed,2026-07-13T22:50:00,False,
txn_a2a22eacc6,mer_007aa3985c,buy_b2cc9797d1,dev_b39fc06315,ip_93114c4d0f,pi_be88424c19,acct_7c8f38d29e,regip_f3aeeff2c2,1924.44,success,2026-07-13T22:54:00,False,
txn_683bfac05a,mer_2940f1f8ac,buy_6bc85803f0,dev_f2245e804c,ip_7d75787206,pi_785cd58d49,acct_641eda7428,regip_c7587897e3,749.66,success,2026-07-13T23:36:00,False,
txn_3b4d096d03,mer_7eefe5a6ac,buy_ddcc4050a5,dev_66e007eb06,ip_cc72fcb62e,pi_7cd45523b1,acct_d94f6d54ce,regip_770595c74c,810.83,success,2026-07-13T23:45:00,False,
txn_0f72a3f9ac,mer_52cc283228,buy_b6aa463699,dev_7dad03ee04,ip_05fb0095c1,pi_12a758ea9d,acct_e01c269163,regip_1015aacb04,647.28,success,2026-07-14T00:01:00,False,
txn_173e2e2cef,mer_bad51245c9,buy_9b6a56e22b,dev_8c609e6c6a,ip_8e80cb0b21,pi_c8f548e487,acct_453c3b4dac,regip_dafd9c3f14,223.4,success,2026-07-14T00:15:00,False,
txn_083444265d,mer_481257a1fd,buy_5f0a582d62,dev_65618c8dda,ip_89bc360648,pi_ee5816cbe6,acct_147525c9f4,regip_3c4fcab99d,463.4,success,2026-07-14T00:33:00,False,
txn_07f4b34c29,mer_9383be0c07,buy_022735d2db,dev_b666d94ab7,ip_acb73c0a11,pi_fe8e263005,acct_e058df0ff3,regip_3384ade45c,709.89,success,2026-07-14T00:52:00,False,
txn_4279965579,mer_c598e6d665,buy_e4d87fba4a,dev_a881254ca9,ip_bb9f791e11,pi_3d6e84bf42,acct_3924c85e64,regip_1b682c19a5,359.9,success,2026-07-14T01:02:00,False,
txn_d496c6b412,mer_e7fc02c0d0,buy_0c706ad67c,dev_80bb035e7a,ip_cde79cfe45,pi_10e6df93f1,acct_c2e521ffaa,regip_b7b35134bd,253.45,refunded,2026-07-14T01:07:00,False,
txn_21cbe03786,mer_179b2157b1,buy_432ebc8975,dev_e395f49208,ip_11f76ccb19,pi_7401392454,acct_2659d07f9a,regip_11782c53dd,1658.32,refunded,2026-07-14T01:29:00,False,
txn_9a4f0a9188,mer_499d6fd5c6,buy_6a91829a67,dev_c194e789c8,ip_addc8de76a,pi_6b4e73b44e,acct_31a4392352,regip_84e5146b99,297.58,success,2026-07-14T01:29:00,False,
txn_36a5713c17,mer_1a21ba68c8,buy_865ff9753c,dev_862a92c2ed,ip_8c6e0f7829,pi_3e0e37920b,acct_04149e86f3,regip_a0ed72dcba,1122.92,success,2026-07-14T01:46:00,False,
txn_dd1dc72973,mer_0934ffe1d4,buy_eac81b58e8,dev_2e9ca68641,ip_5d5f0ddae6,pi_a197e64f6d,acct_81033e828e,regip_3a8e8773be,1012.8,failed,2026-07-14T01:48:00,False,
txn_b9af7263aa,mer_73e0486ca9,buy_f406db2c3f,dev_82ce053c8b,ip_37c54f944d,pi_f2e4dc2b34,acct_ee00d7a410,regip_cb38df3432,916.74,success,2026-07-14T01:51:00,False,
txn_9e9c116a0d,mer_2839b87f59,buy_ee0abe77cc,dev_52113a7da6,ip_fdbfc3195a,pi_64a5deee52,acct_9999608301,regip_1eb2cdc622,1583.78,success,2026-07-14T02:02:00,False,
txn_3ae5e2010b,mer_481257a1fd,buy_2aa55e6b2e,dev_b7ed798316,ip_f02d119731,pi_ec2bc9e32a,acct_147525c9f4,regip_3c4fcab99d,1403.78,success,2026-07-14T02:05:00,False,
txn_e6eaa215f0,mer_4a0f71252b,buy_78dfe8c8c9,dev_675e26ee42,ip_2fa57ba078,pi_4d3db5fc10,acct_ccf18157f7,regip_87d2588d1b,652.57,success,2026-07-14T02:11:00,False,
txn_1deeb1d2e6,mer_be3c640df7,buy_63285f6f9f,dev_8938f62627,ip_1c838ffeb0,pi_590e1398ca,acct_5ef3b5cf74,regip_286c1409cf,2136.44,success,2026-07-14T02:12:00,False,
txn_469d168992,mer_f08862bd0a,buy_b447be3116,dev_437c34cb24,ip_92030727ba,pi_08389339e2,acct_f3ad8136ec,regip_d364d71075,1291.61,success,2026-07-14T02:14:00,False,
txn_fe60ec2cf4,mer_67b2b94576,buy_8684ecead9,dev_dceec7a79d,ip_ee16b79c41,pi_a8ef0c6dcc,acct_ddaea507e1,regip_7682a929f0,693.7,failed,2026-07-14T02:21:00,False,
txn_33e8f180c4,mer_5daa1f51b0,buy_67e665ff90,dev_6409374469,ip_90ed9639ad,pi_8a6d57e897,acct_aba37ff447,regip_2f22eb4032,280.15,success,2026-07-14T02:21:00,False,
txn_5d0dc78052,mer_78f9692bb1,buy_40c0d6b5eb,dev_aaff950ffb,ip_cb897f713f,pi_3779d11bed,acct_9b35a15aba,regip_629f366d9c,53.0,success,2026-07-14T02:28:00,False,
txn_7d9ed03c03,mer_061e904c4e,buy_bb7ed67256,dev_6f0106ce09,ip_8c2e17e65d,pi_6c8f9c4e9f,acct_cc68dd5650,regip_d2afc92dcf,786.82,success,2026-07-14T02:41:00,False,
txn_94d684424f,mer_007aa3985c,buy_bb4d457425,dev_39442f57f4,ip_0850f0d9ec,pi_1fcfad70cf,acct_7c8f38d29e,regip_f3aeeff2c2,283.56,success,2026-07-14T02:45:00,False,
txn_c7d33574dc,mer_78f9692bb1,buy_15d9feba8c,dev_7d77c8d46b,ip_2a200daad6,pi_b5726d10c3,acct_9b35a15aba,regip_629f366d9c,756.8,success,2026-07-14T02:46:00,False,
txn_23d713e0d1,mer_8df89704c6,buy_8fb7b85b9f,dev_7dedaad78a,ip_e0225166d4,pi_39ffd5bae7,acct_cefd0fab90,regip_cd14cfa152,527.97,success,2026-07-14T03:00:00,False,
txn_643637d549,mer_e00d584b7c,buy_ef72c438f6,dev_ed37a6aded,ip_b9ea23af2e,pi_e1fbb3a95c,acct_7eefcf784e,regip_66229d194d,871.04,success,2026-07-14T03:11:00,False,
txn_bc70215a0c,mer_2839b87f59,buy_c38a345ad8,dev_640b442cf1,ip_2535609ab5,pi_f3cb9e827c,acct_9999608301,regip_1eb2cdc622,268.43,success,2026-07-14T03:17:00,False,
txn_b993637ace,mer_b913170f78,buy_bc7c6decdc,dev_7eebde7e54,ip_8b619c6b65,pi_d6d0035428,acct_2438977cb0,regip_8c90010e6f,515.78,success,2026-07-14T03:26:00,False,
txn_1783241e50,mer_7dc074fe51,buy_48f55db724,dev_6a6d52fa38,ip_0ea6dc37b8,pi_f668b5dbbe,acct_e058d452f9,regip_840e8e541e,1377.76,success,2026-07-14T03:36:00,False,
txn_3b88821681,mer_89ce8282a0,buy_9e9c7de4a7,dev_889607f8c3,ip_4a84394eb8,pi_e0a56f7e63,acct_629b218a86,regip_4b30189899,1123.97,success,2026-07-14T03:45:00,False,
txn_0746e720a4,mer_fad73b0ec6,buy_699e5f37fb,dev_d70f3dbb15,ip_692a7c2885,pi_0c6cafdeee,acct_c82b7fb9af,regip_ab0ea95c1f,419.07,success,2026-07-14T03:46:00,False,
txn_3cad81698e,mer_e8076c5f51,buy_dea7472c75,dev_6723fe5b17,ip_d0093d7897,pi_25abfabe59,acct_a34060b60b,regip_6dc228874c,136.87,success,2026-07-14T04:14:00,False,
txn_a46aa59e55,mer_1340ad3952,buy_212e9163ef,dev_521477a5f1,ip_4079341b7f,pi_8ad0cc7eae,acct_80582591c4,regip_f5e2443961,254.8,success,2026-07-14T04:16:00,False,
txn_3beeec2cee,mer_061e904c4e,buy_c252bda413,dev_ce32ad92fd,ip_7deb012fa3,pi_4710ea63cf,acct_cc68dd5650,regip_d2afc92dcf,784.64,success,2026-07-14T04:24:00,False,
txn_d6d8fb127c,mer_135722873d,buy_426cee3fc8,dev_7c125eb2a2,ip_a209b8e1b7,pi_c1dd95caa9,acct_9fe8898d98,regip_08e2623268,629.0,success,2026-07-14T04:24:00,False,
txn_ea5c963afb,mer_58177d1c40,buy_a7bf7e94e5,dev_85b276daef,ip_ab53cafbd1,pi_10c8c762ef,acct_7106fd8e20,regip_fa1006190d,425.06,success,2026-07-14T04:38:00,False,
txn_69c983f3dc,mer_73e0486ca9,buy_209983c32c,dev_97afbb57c8,ip_767c0bfc6e,pi_c5f12d62a7,acct_ee00d7a410,regip_cb38df3432,140.65,success,2026-07-14T04:50:00,False,
txn_ca77a37932,mer_ad52928fd5,buy_c5cf6eb65e,dev_1a1e84aa66,ip_28675e3d81,pi_4dff431557,acct_4cd48b7e05,regip_3938fb6b3b,1013.66,success,2026-07-14T04:54:00,False,
txn_d40a1ef475,mer_712b7dca5b,buy_22158ea4e1,dev_899439dd2a,ip_2127c4b3bb,pi_49606b6b1d,acct_f4ca1b2c67,regip_7dc314af8b,712.43,success,2026-07-14T05:22:00,False,
txn_399a8ef04a,mer_6c944d6bc0,buy_0295df44a2,dev_f0aa625d42,ip_e7e59ded53,pi_030277fd20,acct_ed982a7e5e,regip_fd0951d906,800.52,success,2026-07-14T05:26:00,False,
txn_f543b295f5,mer_99b4a3e930,buy_c2ac021602,dev_a988be0c66,ip_7e50ffc98c,pi_fb25b56532,acct_916eac2e96,regip_bec1c15479,323.5,success,2026-07-14T05:34:00,False,
txn_c9731cfbbb,mer_03a346d346,buy_09b11a0c48,dev_93756948e0,ip_a8f0615fa2,pi_16c6d878e0,acct_8e631b53a6,regip_7f27894b83,1965.59,success,2026-07-14T05:37:00,False,
txn_203bd5f98b,mer_22ac751046,buy_8f755767d3,dev_63a228d26e,ip_53938faf69,pi_6aef894619,acct_5808c613fa,regip_c8c66a31a5,95.27,success,2026-07-14T05:39:00,False,
txn_c0ac6b269f,mer_5116b09d59,buy_8775312cd8,dev_a948aeacc1,ip_6fce3e1a2b,pi_6a17ce2714,acct_2f5d799aa6,regip_7396e0432d,292.94,refunded,2026-07-14T06:00:00,False,
txn_ea17b36e09,mer_ad52928fd5,buy_83f2a8aded,dev_f85eccfebd,ip_754e6b12fa,pi_f74c4198ae,acct_4cd48b7e05,regip_3938fb6b3b,938.12,success,2026-07-14T06:19:00,False,
txn_7b7c0e8677,mer_9739c554d7,buy_f8e7774356,dev_d33263eaae,ip_163889d33f,pi_d479fae69b,acct_3f4133c0da,regip_10afd7aeae,5310.9,success,2026-07-14T06:23:00,False,
txn_edeeb71271,mer_99b4a3e930,buy_fab5c7f5d9,dev_876cdb6442,ip_41277de8ec,pi_34712cd75e,acct_916eac2e96,regip_bec1c15479,482.24,success,2026-07-14T06:33:00,False,
txn_e929f6d580,mer_c3aecd80c7,buy_2a0a565a53,dev_aa4f76f797,ip_cc51f071f1,pi_ebb110b5a5,acct_bfdbf82e42,regip_85b16c7c74,574.68,success,2026-07-14T06:50:00,False,
txn_be674dc744,mer_0032bba3a8,buy_80a0906ee4,dev_1ad3e0e644,ip_dbb4e9db92,pi_3a368be3b0,acct_f4c9ab0d24,regip_78ef3b3264,813.2,success,2026-07-14T06:51:00,False,
txn_af9d7e4f64,mer_dab8c5def7,buy_5c40732b7a,dev_2a961a54f1,ip_c6d81bd714,pi_e3409e5d89,acct_a2539bd863,regip_f9bb0162a3,575.96,refunded,2026-07-14T06:59:00,False,
txn_8a82e37428,mer_1ec6577130,buy_b49f2218bd,dev_47751086e2,ip_53dc74a7fd,pi_54aeb90018,acct_2024cb0fc6,regip_d6909cc3b1,381.47,refunded,2026-07-14T07:04:00,False,
txn_7642e716b8,mer_485027b2d9,buy_11f3e736c4,dev_35f47b19bc,ip_e802791dac,pi_027ab1560b,acct_f05d099a5a,regip_cce38ee124,743.98,success,2026-07-14T07:04:00,False,
txn_bc1b97ada1,mer_2d2f85d932,buy_5bc5626ffa,dev_f2e4f20ef2,ip_cf0e64accb,pi_100e26d26d,acct_29b60135d0,regip_b8a4c9fd0e,2700.44,success,2026-07-14T07:23:00,False,
txn_320c6f507c,mer_f08862bd0a,buy_726d38216f,dev_2c9d6fa96e,ip_29352b9742,pi_f22d27dfe5,acct_f3ad8136ec,regip_d364d71075,1521.82,success,2026-07-14T07:32:00,False,
txn_537cb0a35a,mer_020aabaca4,buy_b4aee25198,dev_388eaaf39a,ip_b71c896cfd,pi_bcfeafab24,acct_a0ea98fd02,regip_db8a5bdce2,1118.92,failed,2026-07-14T07:47:00,False,
txn_c5857f9154,mer_b612f8434a,buy_feb59b0548,dev_0bbee599ac,ip_681abf4b1d,pi_84898d29a1,acct_9aea1c70be,regip_4d6459944b,545.53,success,2026-07-14T07:52:00,False,
txn_f5e021d146,mer_c6fe8174eb,buy_fab5c7f5d9,dev_876cdb6442,ip_41277de8ec,pi_34712cd75e,acct_11be779d6b,regip_eaf0bb73a3,618.76,success,2026-07-14T08:10:00,False,
txn_5016bc9fb2,mer_37132bb3e2,buy_f68d4ab8b5,dev_6bc524a1a2,ip_ab1b849b3f,pi_c230d05a78,acct_8e81ea31d3,regip_28ec8b8901,579.45,success,2026-07-14T08:14:00,False,
txn_21242ac0a3,mer_6c761287b1,buy_eb10fa0fbc,dev_6229b9f9ba,ip_663646ae21,pi_06335c6a6a,acct_8422090eff,regip_1c88566552,530.77,success,2026-07-14T08:29:00,False,
txn_098683862f,mer_3de7f93b8d,buy_3231ca25a2,dev_51ad93a37a,ip_9eadd6c561,pi_349b4e8d74,acct_63ab51360d,regip_828090d2b2,609.56,failed,2026-07-14T09:07:00,False,
txn_ae853ecaa0,mer_b77ffc06ea,buy_1c74733daa,dev_c29e8ad08d,ip_928a76cd9d,pi_127d571f36,acct_e95b3cca78,regip_84a8ad08f5,551.79,success,2026-07-14T09:27:00,False,
txn_5ea460bb1d,mer_0040ca6735,buy_e8f3906c36,dev_407ad1ef80,ip_b7cb95d93e,pi_aa14822c81,acct_fa71b2e6c4,regip_b74ecf4d37,559.45,success,2026-07-14T09:35:00,False,
txn_089e5ba73e,mer_17450789f0,buy_9c04a5bb63,dev_69eff19daa,ip_0a952f0832,pi_1af388c2b6,acct_0def988677,regip_e49890a2d1,159.12,success,2026-07-14T10:09:00,False,
txn_d3296a1c54,mer_2abf277b92,buy_16edf412ae,dev_a4f06abeda,ip_76db3d7fbd,pi_253a153c75,acct_42b59ca7ca,regip_31a5f6c9ca,1358.23,refunded,2026-07-14T10:13:00,False,
txn_ffa1380b39,mer_b29c4b81ab,buy_c23f5120c2,dev_896c2c498e,ip_d97f21a1c5,pi_eb5f4e38fb,acct_c6242bb5b0,regip_923c456647,2444.96,success,2026-07-14T10:29:00,False,
txn_a5d39e6dd1,mer_11612f13d1,buy_73318cd720,dev_1de49fc88e,ip_9bc98122d7,pi_414ac2df9a,acct_4d66cc62fb,regip_39e7b725f5,183.2,success,2026-07-14T10:33:00,False,
txn_3136eff1bb,mer_a304314c3a,buy_1c46c765e2,dev_60b6e386f9,ip_f19dd4005f,pi_77610dda75,acct_47b0a02a81,regip_884aac14b8,418.01,success,2026-07-14T10:57:00,False,
txn_5bcf0a845b,mer_e00d584b7c,buy_76a42d9cd1,dev_39fe1aaf3e,ip_ae7119a1ce,pi_4f570898ca,acct_7eefcf784e,regip_66229d194d,916.41,success,2026-07-14T11:00:00,False,
txn_273c5cb699,mer_1ec6577130,buy_815d520c88,dev_77aee77cba,ip_cd30eaabad,pi_6aefde82ea,acct_2024cb0fc6,regip_d6909cc3b1,842.84,success,2026-07-14T11:08:00,False,
txn_db2ed885c6,mer_f08862bd0a,buy_fcb017c8e1,dev_906dd27acf,ip_424bc18d52,pi_d23d5011e6,acct_f3ad8136ec,regip_d364d71075,839.77,success,2026-07-14T11:27:00,False,
txn_64e19bf60a,mer_100d073ef1,buy_6101b478ed,dev_691d2f30d4,ip_797a84a2f3,pi_1e6fceeeb3,acct_035a6e7845,regip_87da128f8a,310.7,success,2026-07-14T11:28:00,False,
txn_2d9cc83834,mer_a7efe28ac1,buy_bbe83c04d6,dev_d3ddc456c1,ip_45cf9053e5,pi_9659eeabb4,acct_62fa5a2f22,regip_28832d0286,211.13,success,2026-07-14T11:44:00,False,
txn_28bb6cb5da,mer_f481ad9d70,buy_67a1d08d2e,dev_3588137bea,ip_a80c06024a,pi_b83721d517,acct_3ac9b7839f,regip_65af71cbac,3449.12,refunded,2026-07-14T11:56:00,False,
txn_d0f18031fa,mer_a56d1a47e8,buy_420d1487b3,dev_eeea142550,ip_cebb3b30f0,pi_81417b4a6e,acct_15b5f23ec6,regip_f14b592560,1937.28,success,2026-07-14T11:59:00,False,
txn_cb3eac47fd,mer_2426e81f89,buy_d5cbbf10ea,dev_f07fc39754,ip_bc5b882ec6,pi_58e7d886e5,acct_fe6cfc73fd,regip_fb784e70d6,661.44,success,2026-07-14T12:13:00,False,
txn_c22b899026,mer_c477e10782,buy_6e6b845bc6,dev_6088ac8312,ip_5d95287a55,pi_146ff18cc2,acct_695f0f1aba,regip_5cbbf3d39d,553.09,success,2026-07-14T12:27:00,False,
txn_b8ec9f8da7,mer_f392394822,buy_7f47412575,dev_9461077660,ip_34bd743536,pi_d9d32f0a1a,acct_75d2244d75,regip_202a4f517c,420.06,success,2026-07-14T12:58:00,False,
txn_ca93e8a316,mer_17450789f0,buy_36740ed379,dev_d22c35bcd2,ip_1b94ea85b1,pi_e619401ba2,acct_0def988677,regip_e49890a2d1,1049.16,success,2026-07-14T13:08:00,False,
txn_dc2b7fbfcb,mer_4e5214c835,buy_ad563c0a85,dev_82e9506e28,ip_f5e4239d17,pi_e4df2b691e,acct_4c88cd596b,regip_3819833336,413.75,success,2026-07-14T13:23:00,False,
txn_5efade8fdb,mer_322f8b1cdc,buy_6b389a8fbc,dev_fe93a13c26,ip_8f65c75cb9,pi_92f3a0abb0,acct_c37ad48714,regip_f3d2a4c5ef,503.92,failed,2026-07-14T13:35:00,False,
txn_47b396b2ae,mer_7f4e197b54,buy_9c0a8e9ba1,dev_dd97c5df4a,ip_e4bf373c4e,pi_e42052d4bd,acct_2e8049ab3a,regip_876a8908fd,880.36,success,2026-07-14T13:39:00,False,
txn_b8ca86e654,mer_d9f965b0e2,buy_7b97364a5a,dev_cd1d3e63ca,ip_8706ebbbf0,pi_249bbebd25,acct_90250cd77d,regip_882ca55581,758.25,success,2026-07-14T13:53:00,False,
txn_15fcd00d6e,mer_d861ee5db7,buy_de4364a439,dev_c21e811e93,ip_df3a2c4f96,pi_f4485aaaea,acct_ab2123d7eb,regip_04198859eb,925.16,success,2026-07-14T13:54:00,False,
txn_4b2e24e4ea,mer_99b4a3e930,buy_faeb1b0cec,dev_a3d0a9a648,ip_74f366bdb4,pi_cb6beb714a,acct_916eac2e96,regip_bec1c15479,1951.0,success,2026-07-14T14:00:00,False,
txn_870cad4e4d,mer_3c0dff614c,buy_f0a6622e3d,dev_1833678e54,ip_d36ced62a4,pi_08f2750104,acct_a6841da63f,regip_a21fd5660e,1166.89,success,2026-07-14T14:05:00,False,
